Frame; Unity_timestamps; trial; condition; target_x; target_y; target_z; epoch; error ; Eyes_timestamps; px_eye_right; py_eye_right; px_eye_left; py_eye_left; DiameterRight; DiameterLeft; ArduX; ArduY
704;8851;1;0;0;0;5;3;0;68108.836859;143.5144;153.7875;125.1674;88.37788;49.71456;16.94452;0;0
705;8856;1;0;0;0;5;3;0;68108.844194;143.5144;153.7875;125.3699;88.52952;49.71456;16.97152;0;0
706;8884;1;0;0;0;5;3;0;68108.871699;143.6069;153.8979;125.2904;88.48385;49.12435;16.97162;0;0
707;8889;1;0;0;0;5;3;0;68108.874107;143.6176;153.9023;125.2904;88.48385;49.00401;16.97162;0;0
708;8894;1;0;0;0;5;3;0;68108.882799;143.6176;153.9023;125.3932;88.52766;49.00401;16.95206;0;0
709;8899;1;0;0;0;5;3;0;68108.883375;143.4509;153.6956;125.3932;88.52766;49.7817;16.95206;0;0
710;8904;1;0;0;0;5;3;0;68108.893044;143.7485;153.9764;126.1699;88.55743;49.02682;16.79534;0;0
711;8908;1;0;0;0;5;3;0;68108.893044;143.7485;153.9764;126.1699;88.55743;49.02682;16.79534;0;0
712;8915;1;0;0;0;5;3;0;68108.902124;143.6559;153.8748;125.9546;88.59341;49.4481;16.86417;0;0
713;8920;1;0;0;0;5;3;0;68108.902124;143.6559;153.8748;125.9546;88.59341;49.4481;16.86417;0;0
714;8925;1;0;0;0;5;3;0;68108.913282;143.5328;153.8006;125.7417;88.49665;49.45266;16.86711;0;0
715;8931;1;0;0;0;5;3;0;68108.918946;143.5328;153.8006;125.4007;88.47785;49.45266;16.93385;0;0
716;8935;1;0;0;0;5;3;0;68108.918946;143.5328;153.8006;125.4007;88.47785;49.45266;16.93385;0;0
717;8941;1;0;0;0;5;3;0;68108.927466;143.6104;153.9801;125.3836;88.51035;48.24046;16.95739;0;0
718;8947;1;0;0;0;5;3;0;68108.934621;143.561;153.8548;125.2965;88.48708;49.31289;16.96683;0;0
719;8953;1;0;0;0;5;3;0;68108.934621;143.561;153.8548;125.2965;88.48708;49.31289;16.96683;0;0
720;8957;1;0;0;0;5;3;0;68108.945328;143.5544;153.8432;125.3585;88.5371;49.24428;16.96751;0;0
721;8961;1;0;0;0;5;3;0;68108.945328;143.5544;153.8432;125.3585;88.5371;49.24428;16.96751;0;0
722;8967;1;0;0;0;5;3;0;68108.955875;143.6256;153.9221;125.6647;88.43739;49.07898;16.82979;0;0
723;8973;1;0;0;0;5;3;0;68108.955875;143.6256;153.9221;125.6647;88.43739;49.07898;16.82979;0;0
724;8978;1;0;0;0;5;3;0;68108.965961;143.5902;153.8626;125.6108;88.62382;49.48941;16.94844;0;0
725;8983;1;0;0;0;5;3;0;68108.965961;143.5902;153.8626;125.6108;88.62382;49.48941;16.94844;0;0
726;8988;1;0;0;0;5;3;0;68108.976486;143.622;153.9345;125.488;88.61797;49.05026;16.98318;0;0
727;8994;1;0;0;0;5;3;0;68108.983281;143.622;153.9345;125.2843;88.49429;49.05026;16.9629;0;0
728;8998;1;0;0;0;5;3;0;68108.985753;143.5558;153.8439;125.2843;88.49429;49.50633;16.9629;0;0
729;9002;1;0;0;0;5;3;0;68108.991721;143.5558;153.8439;125.2965;88.48708;49.50633;16.96683;0;0
730;9007;1;0;0;0;5;3;0;68108.99525;143.5772;153.7981;125.2965;88.48708;49.57705;16.96683;0;0
731;9035;1;0;0;0;5;3;0;68109.004383;143.5994;153.8853;125.1592;88.39133;49.04255;16.9757;0;0
732;9038;1;0;0;0;5;3;0;68109.004383;143.5994;153.8853;125.1592;88.39133;49.04255;16.9757;0;0
733;9042;1;0;0;0;5;3;0;68109.027904;143.6171;153.9226;125.5323;88.57969;49.1358;16.95068;0;0
734;9049;1;0;0;0;5;3;0;68109.027904;143.6171;153.9226;125.5323;88.57969;49.1358;16.95068;0;0
735;9053;1;0;0;0;5;3;0;68109.038428;143.628;153.9458;125.4571;88.55481;48.82009;16.95776;0;0
736;9059;1;0;0;0;5;3;0;68109.048136;143.628;153.9458;125.4848;88.59881;48.82009;16.98041;0;0
737;9065;1;0;0;0;5;3;0;68109.04881;143.5122;153.9517;125.4848;88.59881;48.40165;16.98041;0;0
738;9070;1;0;0;0;5;3;0;68109.057674;143.597;153.9548;125.3037;88.47156;48.79296;16.95605;0;0
739;9074;1;0;0;0;5;3;0;68109.057674;143.597;153.9548;125.3037;88.47156;48.79296;16.95605;0;0
740;9080;1;0;0;0;5;3;0;68109.067786;143.619;153.9364;125.4953;88.59586;48.82845;16.98249;0;0
741;9085;1;0;0;0;5;3;0;68109.067786;143.619;153.9364;125.4953;88.59586;48.82845;16.98249;0;0
742;9090;1;0;0;0;5;3;0;68109.077495;143.5968;153.8933;125.3166;88.47136;48.77076;16.94797;0;0
743;9094;1;0;0;0;5;3;0;68109.083924;143.5968;153.8933;125.8602;88.60687;48.77076;16.88952;0;0
744;9100;1;0;0;0;5;3;0;68109.086839;143.5144;153.8263;125.8602;88.60687;49.31145;16.88952;0;0
745;9105;1;0;0;0;5;3;0;68109.093178;143.5144;153.8263;125.5894;88.50425;49.31145;16.90756;0;0
746;9110;1;0;0;0;5;3;0;68109.096841;143.6351;153.9111;125.5894;88.50425;49.069;16.90756;0;0
747;9116;1;0;0;0;5;3;0;68109.104287;143.6351;153.9111;125.2749;88.48444;49.069;16.96706;0;0
748;9120;1;0;0;0;5;3;0;68109.106151;143.5152;153.794;125.2749;88.48444;49.66552;16.96706;0;0
749;9125;1;0;0;0;5;3;0;68109.106151;143.5152;153.794;125.2749;88.48444;49.66552;16.96706;0;0
750;9131;1;0;0;0;5;3;0;68109.11572;143.5577;153.8492;123.2134;81.98844;49.27024;17.18349;0;0
751;9136;1;0;0;0;5;3;0;68109.125692;143.5739;153.8217;125.6413;88.51055;49.43884;16.89126;0;0
752;9140;1;0;0;0;5;3;0;68109.125692;143.5739;153.8217;125.6413;88.51055;49.43884;16.89126;0;0
753;9147;1;0;0;0;5;3;0;68109.134323;143.6048;153.9689;125.2176;88.44383;48.37903;16.96281;0;0
754;9151;1;0;0;0;5;3;0;68109.141097;143.6048;153.9689;125.5015;88.6265;48.37903;16.97895;0;0
755;9156;1;0;0;0;5;3;0;68109.143636;143.5845;153.9016;125.5015;88.6265;48.56332;16.97895;0;0
756;9161;1;0;0;0;5;3;0;68109.14935;143.5845;153.9016;125.7132;88.4749;48.56332;16.86475;0;0
757;9192;1;-1;0;0;5;0;3;68109.175195;143.5205;153.8454;125.4312;88.55634;49.32304;16.97546;0;0
758;9198;2;0;0;0;5;1;0;68109.183257;143.676;153.9308;125.2176;88.44383;49.18816;16.96281;0;0
759;9202;2;0;0;0;5;1;0;68109.190966;143.6119;153.9077;125.6289;88.51814;48.97311;16.8872;0;0
760;9207;2;0;0;0;5;1;0;68109.190966;143.6119;153.9077;125.6289;88.51814;48.97311;16.8872;0;0
761;9211;2;0;0;0;5;1;0;68109.201192;143.5458;153.8371;125.4311;88.57398;49.44785;16.97984;0;0
762;9216;2;0;0;0;5;1;0;68109.201192;143.5458;153.8371;125.4311;88.57398;49.44785;16.97984;0;0
763;9221;2;0;0;0;5;1;0;68109.201192;143.5458;153.8371;125.4311;88.57398;49.44785;16.97984;0;0
764;9227;2;0;0;0;5;1;0;68109.215148;143.647;153.9099;125.2783;88.49106;49.11302;16.9677;0;0
765;9231;2;0;0;0;5;1;0;68109.215148;143.647;153.9099;125.2783;88.49106;49.11302;16.9677;0;0
766;9236;2;0;0;0;5;1;0;68109.224605;143.6229;153.9386;125.4855;88.62318;49.00853;16.98111;0;0
767;9241;2;0;0;0;5;1;0;68109.224605;143.6229;153.9386;125.4855;88.62318;49.00853;16.98111;0;0
768;9246;2;0;0;0;5;1;0;68109.234647;143.6113;153.8855;125.3654;88.44533;49.02496;16.95289;0;0
769;9251;2;0;0;0;5;1;0;68109.234647;143.6113;153.8855;125.3654;88.44533;49.02496;16.95289;0;0
770;9256;2;0;0;0;5;1;0;68109.244254;143.5224;153.795;125.177;88.38189;49.87321;16.93899;0;0
771;9261;2;0;0;0;5;1;0;68109.250141;143.5224;153.795;125.4133;88.39789;49.87321;16.91012;0;0
772;9265;2;0;0;0;5;1;0;68109.253104;143.5727;153.856;125.4133;88.39789;49.43567;16.91012;0;0
773;9269;2;0;0;0;5;1;0;68109.253104;143.5727;153.856;125.4133;88.39789;49.43567;16.91012;0;0
774;9275;2;0;0;0;5;1;0;68109.253104;143.5727;153.856;125.4133;88.39789;49.43567;16.91012;0;0
775;9280;2;0;0;0;5;1;0;68109.266413;143.5746;153.8761;125.5123;88.58395;49.18026;16.97058;0;0
776;9284;2;0;0;0;5;1;0;68109.266413;143.5746;153.8761;125.5123;88.58395;49.18026;16.97058;0;0
777;9290;2;0;0;0;5;1;0;68109.277814;143.6176;153.9064;125.4734;88.56205;49.14265;16.96145;0;0
778;9294;2;0;0;0;5;1;0;68109.277814;143.6176;153.9064;125.4734;88.56205;49.14265;16.96145;0;0
779;9299;2;0;0;0;5;1;0;68109.287077;143.5822;153.9047;125.5029;88.61236;49.07258;16.98231;0;0
780;9304;2;0;0;0;5;1;0;68109.287077;143.5822;153.9047;125.5029;88.61236;49.07258;16.98231;0;0
781;9308;2;0;0;0;5;1;0;68109.297513;143.6079;153.9091;125.5479;88.61521;49.00438;16.96797;0;0
782;9315;2;0;0;0;5;1;0;68109.303988;143.6079;153.9091;125.2749;88.48444;49.00438;16.96706;0;0
783;9346;2;0;0;0;5;1;0;68109.330022;143.6054;153.9008;125.3133;88.53744;49.24606;16.99489;0;0
784;9355;2;0;0;0;5;1;0;68109.337738;143.5847;154.003;124.9983;88.4219;48.39145;16.97326;0;0
785;9365;2;0;0;0;5;1;0;68109.346838;143.5767;153.9269;123.1945;81.99023;48.89053;17.19961;0;0
786;9369;2;0;0;0;5;1;0;68109.3571;143.5435;153.8158;125.1621;88.55216;49.11876;17.04453;0;0
787;9373;2;0;0;0;5;1;0;68109.3571;143.5435;153.8158;125.1621;88.55216;49.11876;17.04453;0;0
788;9378;2;0;0;0;5;1;0;68109.366407;143.5406;153.7847;125.5147;88.47483;49.89348;16.90416;0;0
789;9390;2;0;0;0;5;1;0;68109.376112;143.5712;153.8678;126.1566;88.3816;49.17043;16.70077;0;0
790;9401;2;0;0;0;5;1;0;68109.385852;143.6478;153.9347;125.8212;88.56612;49.11324;16.86697;0;0
791;9405;2;0;0;0;5;1;0;68109.391378;143.6478;153.9347;125.8064;88.55356;49.11324;16.8704;0;0
792;9409;2;0;0;0;5;1;0;68109.395017;143.5762;153.8299;125.8064;88.55356;49.59064;16.8704;0;0
793;9415;2;0;0;0;5;1;0;68109.400834;143.5762;153.8299;125.9525;88.59871;49.59064;16.86191;0;0
794;9420;2;0;0;0;5;1;0;68109.408553;143.5975;153.8737;125.7203;88.50726;49.15368;16.86607;0;0
795;9422;2;0;0;0;5;1;0;68109.408553;143.5975;153.8737;125.7203;88.50726;49.15368;16.86607;0;0
796;9426;2;0;0;0;5;1;0;68109.408553;143.5975;153.8737;125.7203;88.50726;49.15368;16.86607;0;0
797;9432;2;0;0;0;5;1;0;68109.408553;143.5975;153.8737;125.7203;88.50726;49.15368;16.86607;0;0
798;9436;2;0;0;0;5;1;0;68109.423012;143.5895;153.9256;125.9166;88.6056;48.81892;16.87663;0;0
799;9439;2;0;0;0;5;1;0;68109.423012;143.5895;153.9256;125.9166;88.6056;48.81892;16.87663;0;0
800;9444;2;0;0;0;5;1;0;68109.432894;143.5312;153.734;125.9493;88.62549;49.74055;16.87888;0;0
801;9448;2;0;0;0;5;1;0;68109.432894;143.5312;153.734;125.9493;88.62549;49.74055;16.87888;0;0
802;9452;2;0;0;0;5;1;0;68109.441065;143.5312;153.734;126.5054;88.61662;49.74055;16.73369;0;0
803;9457;2;0;0;0;5;1;0;68109.44243;143.6052;153.9837;126.5054;88.61662;48.27901;16.73369;0;0
804;9461;2;0;0;0;5;1;0;68109.449777;143.6052;153.9837;126.5277;88.59673;48.27901;16.74257;0;0
805;9467;2;0;0;0;5;1;0;68109.451913;143.5481;153.8541;126.5277;88.59673;49.07738;16.74257;0;0
806;9498;2;0;0;0;5;1;0;68109.486341;143.6396;153.913;125.6398;88.47072;49.07299;16.85859;0;0
807;9501;2;0;0;0;5;1;0;68109.488514;143.6238;153.898;125.6398;88.47072;49.05735;16.85859;0;0
808;9507;2;0;0;0;5;1;0;68109.495445;143.6238;153.898;125.7555;88.63804;49.05735;16.9223;0;0
809;9511;2;0;0;0;5;1;0;68109.499346;143.6126;153.8893;125.7555;88.63804;49.06789;16.9223;0;0
810;9518;2;0;0;0;5;1;0;68109.506855;143.6126;153.8893;125.4917;88.472;49.06789;16.92312;0;0
811;9521;2;0;0;0;5;1;0;68109.508935;143.6075;153.8862;125.4917;88.472;48.92203;16.92312;0;0
812;9526;2;0;0;0;5;1;0;68109.508935;143.6075;153.8862;125.4917;88.472;48.92203;16.92312;0;0
813;9532;2;0;0;0;5;1;0;68109.519286;143.6425;153.9411;125.4328;88.556;49.00573;16.97711;0;0
814;9535;2;0;0;0;5;1;0;68109.524663;143.6425;153.9411;125.5161;88.59218;49.00573;16.96272;0;0
815;9540;2;0;0;0;5;1;0;68109.524663;143.6425;153.9411;125.5161;88.59218;49.00573;16.96272;0;0
816;9545;2;0;0;0;5;1;0;68109.534353;143.6188;153.8999;125.2965;88.48708;48.9464;16.96683;0;0
817;9550;2;0;0;0;5;1;0;68109.534353;143.6188;153.8999;125.2965;88.48708;48.9464;16.96683;0;0
818;9554;2;0;0;0;5;1;0;68109.542416;143.5595;153.8611;125.6388;88.61551;49.21109;16.95157;0;0
819;9558;2;0;0;0;5;1;0;68109.542416;143.5595;153.8611;125.6388;88.61551;49.21109;16.95157;0;0
820;9564;2;0;0;0;5;1;0;68109.551261;143.6009;153.9225;125.2749;88.48444;49.1729;16.96706;0;0
821;9569;2;0;0;0;5;1;0;68109.551261;143.6009;153.9225;125.2749;88.48444;49.1729;16.96706;0;0
822;9572;2;0;0;0;5;1;0;68109.559464;143.6071;153.8968;126.3956;88.59457;48.94209;16.75764;0;0
823;9577;2;0;0;0;5;1;0;68109.559464;143.6071;153.8968;126.3956;88.59457;48.94209;16.75764;0;0
824;9582;2;0;0;0;5;1;0;68109.569623;143.6069;153.9383;126.0698;88.59858;48.80014;16.82295;0;0
825;9587;2;0;0;0;5;1;0;68109.569623;143.6069;153.9383;126.0698;88.59858;48.80014;16.82295;0;0
826;9591;2;0;0;0;5;1;0;68109.579834;143.5801;153.9179;125.9007;88.60509;49.13279;16.88402;0;0
827;9596;2;0;0;0;5;1;0;68109.579834;143.5801;153.9179;125.9007;88.60509;49.13279;16.88402;0;0
828;9602;2;0;0;0;5;1;0;68109.589507;143.5355;153.7611;125.9166;88.6056;49.56662;16.87663;0;0
829;9607;2;0;0;0;5;1;0;68109.589507;143.5355;153.7611;125.9166;88.6056;49.56662;16.87663;0;0
830;9612;2;0;0;0;5;1;0;68109.599211;143.5544;153.8161;125.6842;88.41009;49.0855;16.84017;0;0
831;9616;2;0;0;0;5;1;0;68109.599211;143.5544;153.8161;125.6842;88.41009;49.0855;16.84017;0;0
832;9620;2;0;0;0;5;1;0;68109.608629;143.6493;153.9235;125.3164;88.42117;48.89999;16.9309;0;0
833;9649;2;0;0;0;5;1;0;68109.633686;143.5457;153.8717;125.4901;88.6119;49.17476;16.99014;0;0
834;9653;2;0;0;0;5;1;0;68109.642565;143.5457;153.8717;125.282;88.48109;49.17476;16.96359;0;0
835;9658;2;0;0;0;5;1;0;68109.642417;143.616;153.9053;125.282;88.48109;49.00386;16.96359;0;0
836;9662;2;0;0;0;5;1;0;68109.650849;143.616;153.9053;125.7696;88.6335;49.00386;16.91589;0;0
837;9668;2;0;0;0;5;1;0;68109.652205;143.4881;153.8214;125.7696;88.6335;49.2873;16.91589;0;0
838;9671;2;0;0;0;5;1;0;68109.659817;143.4881;153.8214;125.4724;88.51846;49.2873;16.9432;0;0
839;9678;2;0;0;0;5;1;0;68109.66324;143.6022;154.0043;125.4724;88.51846;47.9682;16.9432;0;0
840;9682;2;0;0;0;5;1;0;68109.66978;143.6022;154.0043;125.4969;88.60856;47.9682;16.98698;0;0
841;9687;2;0;0;0;5;1;0;68109.672544;143.5838;153.9412;125.4969;88.60856;48.59692;16.98698;0;0
842;9690;2;0;0;0;5;1;0;68109.679647;143.5838;153.9412;126.2555;88.4449;48.59692;16.70566;0;0
843;9695;2;0;0;0;5;1;0;68109.682658;143.6119;154.0175;126.2555;88.4449;48.15171;16.70566;0;0
844;9699;2;0;0;0;5;1;0;68109.682658;143.6119;154.0175;126.2555;88.4449;48.15171;16.70566;0;0
845;9704;2;0;0;0;5;1;0;68109.691713;143.539;153.8966;96;96;48.87136;-0.0635128;0;0
846;9708;2;0;0;0;5;1;0;68109.691713;143.539;153.8966;96;96;48.87136;-0.0635128;0;0
847;9714;2;0;0;0;5;1;0;68109.701841;143.5793;153.8976;125.823;88.56009;49.26856;16.86796;0;0
848;9718;2;0;0;0;5;1;0;68109.701841;143.5793;153.8976;125.823;88.56009;49.26856;16.86796;0;0
849;9723;2;0;0;0;5;1;0;68109.71078;143.5717;153.8528;125.7553;88.6051;49.43626;16.91435;0;0
850;9727;2;0;0;0;5;1;0;68109.71078;143.5717;153.8528;125.7553;88.6051;49.43626;16.91435;0;0
851;9733;2;0;0;0;5;1;0;68109.721376;143.6602;153.9635;125.4629;88.51501;49.01675;16.93495;0;0
852;9736;2;0;0;0;5;1;0;68109.721376;143.6602;153.9635;125.4629;88.51501;49.01675;16.93495;0;0
853;9741;2;0;0;0;5;1;0;68109.727305;143.6602;153.9635;125.7513;88.60787;49.01675;16.92336;0;0
854;9746;2;0;0;0;5;1;0;68109.731757;143.5387;153.8686;125.7513;88.60787;49.06548;16.92336;0;0
855;9751;2;0;0;0;5;1;0;68109.736084;143.5387;153.8686;125.522;88.56781;49.06548;16.96127;0;0
856;9755;2;0;0;0;5;1;0;68109.741096;143.6255;153.9388;125.522;88.56781;48.95152;16.96127;0;0
857;9760;2;0;0;0;5;1;0;68109.745095;143.6255;153.9388;125.5775;88.54163;48.95152;16.91757;0;0
858;9763;2;0;0;0;5;1;0;68109.745095;143.6255;153.9388;125.5775;88.54163;48.95152;16.91757;0;0
859;9768;2;0;0;0;5;1;0;68109.754875;143.5793;153.8375;125.4279;88.57926;49.26349;16.97266;0;0
860;9774;2;0;0;0;5;1;0;68109.754875;143.5793;153.8375;125.4279;88.57926;49.26349;16.97266;0;0
861;9802;2;0;0;0;5;2;0;68109.788753;143.6371;153.9237;125.2176;88.44383;49.11002;16.96281;0;0
862;9807;2;0;0;0;5;2;0;68109.796885;143.6495;153.9076;125.3488;88.51979;49.14673;16.97289;0;0
863;9815;2;0;0;0;5;2;0;68109.801305;143.5641;153.8311;125.3488;88.51979;49.43941;16.97289;0;0
864;9820;2;0;0;0;5;2;0;68109.805538;143.5641;153.8311;125.5304;88.61336;49.43941;16.96317;0;0
865;9827;2;0;0;0;5;2;0;68109.814586;143.6064;153.9343;125.4317;88.55647;49.123;16.98025;0;0
866;9832;2;0;0;0;5;2;0;68109.814586;143.6064;153.9343;125.4317;88.55647;49.123;16.98025;0;0
867;9837;2;0;0;0;5;2;0;68109.822664;143.614;153.977;125.5105;88.61359;48.41061;16.98762;0;0
868;9842;2;0;0;0;5;2;0;68109.822664;143.614;153.977;125.5105;88.61359;48.41061;16.98762;0;0
869;9849;2;0;0;0;5;2;0;68109.834268;143.6057;153.9652;125.5327;88.6005;48.24781;16.97209;0;0
870;9853;2;0;0;0;5;2;0;68109.834268;143.6057;153.9652;125.5327;88.6005;48.24781;16.97209;0;0
871;9860;2;0;0;0;5;2;0;68109.842422;143.5533;153.8785;125.3545;88.52294;49.01101;16.96807;0;0
872;9865;2;0;0;0;5;2;0;68109.852617;143.4914;153.757;125.4097;88.41898;49.5156;16.90811;0;0
873;9869;2;0;0;0;5;2;0;68109.852617;143.4914;153.757;125.4097;88.41898;49.5156;16.90811;0;0
874;9874;2;0;0;0;5;2;0;68109.852617;143.4914;153.757;125.4097;88.41898;49.5156;16.90811;0;0
875;9881;2;0;0;0;5;2;0;68109.868836;143.6109;153.9101;125.2871;88.47725;49.00936;16.97095;0;0
876;9886;2;0;0;0;5;2;0;68109.868836;143.6109;153.9101;125.2871;88.47725;49.00936;16.97095;0;0
877;9892;2;0;0;0;5;2;0;68109.878508;143.5926;153.8182;125.4256;88.57095;49.46942;16.98463;0;0
878;9898;2;0;0;0;5;2;0;68109.886181;143.5926;153.8182;125.4022;88.43955;49.46942;16.90083;0;0
879;9902;2;0;0;0;5;2;0;68109.888249;143.593;153.9055;125.4022;88.43955;49.00427;16.90083;0;0
880;9907;2;0;0;0;5;2;0;68109.895463;143.593;153.9055;125.366;88.51541;49.00427;16.97209;0;0
881;9913;2;0;0;0;5;2;0;68109.898291;143.6249;153.9189;125.366;88.51541;49.04558;16.97209;0;0
882;9918;2;0;0;0;5;2;0;68109.904575;143.6249;153.9189;125.4826;88.58751;49.04558;16.98654;0;0
883;9923;2;0;0;0;5;2;0;68109.907234;143.6497;153.8928;125.4826;88.58751;49.19098;16.98654;0;0
884;9928;2;0;0;0;5;2;0;68109.913743;143.6497;153.8928;125.8655;88.59621;49.19098;16.88034;0;0
885;9962;2;0;0;0;5;2;0;68109.949635;143.5261;153.7622;125.3276;88.43063;49.89591;16.91789;0;0
886;9978;2;0;0;0;5;2;0;68109.966694;143.5651;153.8171;125.8156;88.52677;49.53742;16.85034;0;0
887;9984;2;0;0;0;5;2;0;68109.966694;143.5651;153.8171;125.8156;88.52677;49.53742;16.85034;0;0
888;9989;2;0;0;0;5;2;0;68109.97458;143.5761;153.8667;125.5043;88.47728;48.93512;16.89566;0;0
889;9994;2;0;0;0;5;2;0;68109.97458;143.5761;153.8667;125.5043;88.47728;48.93512;16.89566;0;0
890;10001;2;0;0;0;5;2;0;68109.98607;143.5129;153.7829;125.4743;88.55511;49.47045;16.95024;0;0
891;10005;2;0;0;0;5;2;0;68109.993809;143.5129;153.7829;125.5701;88.58357;49.47045;16.94127;0;0
892;10012;2;0;0;0;5;2;0;68109.995678;143.592;153.9144;125.5701;88.58357;49.17636;16.94127;0;0
893;10017;2;0;0;0;5;2;0;68110.005509;143.5408;153.817;125.5072;88.59378;49.45691;16.96556;0;0
894;10022;2;0;0;0;5;2;0;68110.005509;143.5408;153.817;125.5072;88.59378;49.45691;16.96556;0;0
895;10028;2;0;0;0;5;2;0;68110.015803;143.5988;153.899;125.6791;88.60664;49.10536;16.92354;0;0
896;10034;2;0;0;0;5;2;0;68110.022312;143.5988;153.899;125.2895;88.49041;49.10536;16.97027;0;0
897;10039;2;0;0;0;5;2;0;68110.025621;143.621;153.9953;125.2895;88.49041;48.29301;16.97027;0;0
898;10044;2;0;0;0;5;2;0;68110.031971;143.621;153.9953;125.3216;88.50021;48.29301;16.97154;0;0
899;10050;2;0;0;0;5;2;0;68110.036651;143.5266;153.8447;125.3216;88.50021;49.17014;16.97154;0;0
900;10054;2;0;0;0;5;2;0;68110.040788;143.5266;153.8447;125.3875;88.5245;49.17014;16.95684;0;0
901;10059;2;0;0;0;5;2;0;68110.040788;143.5266;153.8447;125.3875;88.5245;49.17014;16.95684;0;0
902;10064;2;0;0;0;5;2;0;68110.05151;143.5463;153.8623;125.3287;88.46418;49.18355;16.95193;0;0
903;10069;2;0;0;0;5;2;0;68110.05151;143.5463;153.8623;125.3287;88.46418;49.18355;16.95193;0;0
904;10077;2;0;0;0;5;2;0;68110.058634;143.6081;153.9219;125.3139;88.47534;49.06016;16.95494;0;0
905;10086;2;0;0;0;5;2;0;68110.069136;143.5441;153.8459;126.073;88.45096;49.30669;16.76026;0;0
906;10126;2;0;0;0;5;2;0;68110.115001;143.5786;153.865;125.9297;88.61206;49.32027;16.87731;0;0
907;10131;2;0;0;0;5;2;0;68110.115001;143.5786;153.865;125.9297;88.61206;49.32027;16.87731;0;0
908;10135;2;0;0;0;5;2;0;68110.124022;143.6062;153.9169;125.7427;88.50522;48.97597;16.86817;0;0
909;10140;2;0;0;0;5;2;0;68110.124022;143.6062;153.9169;125.7427;88.50522;48.97597;16.86817;0;0
910;10147;2;0;0;0;5;2;0;68110.134146;143.5846;153.903;125.461;88.46297;49.03941;16.93695;0;0
911;10152;2;0;0;0;5;2;0;68110.134146;143.5846;153.903;125.461;88.46297;49.03941;16.93695;0;0
912;10157;2;0;0;0;5;2;0;68110.14386;143.5907;153.8913;125.4571;88.55481;48.62629;16.95776;0;0
913;10162;2;0;0;0;5;2;0;68110.151769;143.5907;153.8913;125.1919;88.45116;48.62629;16.96734;0;0
914;10168;2;0;0;0;5;2;0;68110.153651;143.5827;153.9236;125.1919;88.45116;49.07689;16.96734;0;0
915;10173;2;0;0;0;5;2;0;68110.159608;143.5827;153.9236;125.4279;88.57926;49.07689;16.97266;0;0
916;10178;2;0;0;0;5;2;0;68110.168274;143.5558;153.8638;125.5977;88.51945;49.27802;16.90094;0;0
917;10183;2;0;0;0;5;2;0;68110.168274;143.5558;153.8638;125.5977;88.51945;49.27802;16.90094;0;0
918;10189;2;0;0;0;5;2;0;68110.177392;143.5741;153.8747;125.5161;88.59218;48.99996;16.96272;0;0
919;10194;2;0;0;0;5;2;0;68110.177392;143.5741;153.8747;125.5161;88.59218;48.99996;16.96272;0;0
920;10199;2;0;0;0;5;2;0;68110.18646;143.586;153.8546;125.2881;88.47073;49.57666;16.97231;0;0
921;10204;2;0;0;0;5;2;0;68110.192879;143.5616;153.8491;125.2881;88.47073;49.12595;16.97231;0;0
922;10209;2;0;0;0;5;2;0;68110.196177;143.5616;153.8491;125.2881;88.47073;49.12595;16.97231;0;0
923;10216;2;0;0;0;5;2;0;68110.204527;143.5536;153.837;125.3287;88.46418;49.4532;16.95193;0;0
924;10220;2;0;0;0;5;2;0;68110.204527;143.5536;153.837;125.3287;88.46418;49.4532;16.95193;0;0
925;10226;2;0;0;0;5;2;0;68110.2142;143.6259;153.9272;125.488;88.61797;48.94121;16.98318;0;0
926;10232;2;0;0;0;5;2;0;68110.2142;143.6259;153.9272;125.488;88.61797;48.94121;16.98318;0;0
927;10236;2;0;0;0;5;2;0;68110.223728;143.5754;153.9025;125.5369;88.60259;49.00593;16.96696;0;0
928;10266;2;0;0;0;5;2;0;68110.250636;143.6066;153.9031;125.9372;88.63322;48.96283;16.87452;0;0
929;10271;2;0;0;0;5;2;0;68110.259664;143.426;153.6493;125.6489;88.40993;50.12496;16.86201;0;0
930;10277;2;0;0;0;5;2;0;68110.265798;143.426;153.6493;125.6419;88.58363;50.12496;16.93609;0;0
931;10286;2;0;0;0;5;2;0;68110.275596;143.5906;153.9021;125.4719;88.53464;48.96914;16.95766;0;0
932;10292;2;0;0;0;5;2;0;68110.279345;143.6176;153.8967;125.4719;88.53464;49.0428;16.95766;0;0
933;10297;2;0;0;0;5;2;0;68110.284906;143.6176;153.8967;125.5369;88.60259;49.0428;16.96696;0;0
934;10303;2;0;0;0;5;2;0;68110.288774;143.5726;153.8392;125.5369;88.60259;49.31404;16.96696;0;0
935;10308;2;0;0;0;5;2;0;68110.293234;143.5726;153.8392;125.7384;88.62181;49.31404;16.91714;0;0
936;10314;2;0;0;0;5;2;0;68110.302057;143.5884;153.8869;125.4786;88.52158;49.07765;16.93836;0;0
937;10319;2;0;0;0;5;2;0;68110.302057;143.5884;153.8869;125.4786;88.52158;49.07765;16.93836;0;0
938;10324;2;0;0;0;5;2;0;68110.309135;143.5524;153.8727;125.6327;88.60088;49.2277;16.95293;0;0
939;10331;2;0;0;0;5;2;0;68110.318996;143.5524;153.8727;125.3181;88.41097;49.2277;16.93919;0;0
940;10336;2;0;0;0;5;2;0;68110.320067;143.547;153.837;125.3181;88.41097;49.45751;16.93919;0;0
